Audio File|Original Transcription|Synthesized Transcription
bas_rnd3_066.wav| Poate vom vorbi de hidrați, de gaz în viitor.| Foarte vom vorbi de hidranți de gaz în viitor.
bas_rnd3_067.wav| Cred ca Vancea trebuie sa se hotarasca daca e antrenor sau jucator.| Cred că Vanchov e să se otărască dacă e antrenor sau jucător.
bas_rnd3_068.wav| Nu-mi plac oamenii care nu au cuvânt.| Nu-mi plac oamenii care nu au cuvânt.
bas_rnd3_069.wav| 9,24| 9,24
bas_rnd3_070.wav| Antrenorul Dunarii Galati, Auras Brasovianu, a felicitat echipa din Gruia.| Antrenorul Dunării Galați, a urași Brasovianu, a felicitat echipa din Gruia.
bas_rnd3_071.wav| Așteptăm nominalizarea PSD pentru postul vacant.| Așteptăm nominalizarea PSD pentru postul vacant.
bas_rnd3_072.wav| Astra are numai 6 puncte în clasament, fiind plasată pe locul 14.| Astra are numai șase puncte în clasament, fiind plasată pe locul 14.
bas_rnd3_073.wav| Omul de promisiuni e sătul.| Omul de promisiuni e sătul.
bas_rnd3_074.wav| Gania și ceilalți mi-au spus că sunt montațe secalifice.| Ganesh și ceilalți mi-au spus că sunt ontați să se califice.
bas_rnd3_075.wav| Era un armație, am crezut că s-a întâmplat ceva grafic.| Era un armație, am crezut că s-a întâmplat ceva grav.
bas_rnd3_076.wav| Raikonen nu a reușit să iasă din pluton în primele tururi.| Raikonen nu a reușit să iasă din pluton în primele tururi.
bas_rnd3_077.wav| Antrenorul Florin Ispas a trimis în teren echipa Mecia.| Antrenorul Florin Ispas a trimis în teren echipa Mecia.
bas_rnd3_078.wav| După ce m-am lăsat de sport s-au schimbat datele problemei.| după ce m-am lăsat de sport sau schimbat atele problemei.
bas_rnd3_079.wav| M-am speriat de moarte.| M-am speriat de moarte.
bas_rnd3_080.wav| raportul împărțea țările din est în două grupuri.| raportul împărțea țările din est în două grupuri.
bas_rnd3_081.wav| a întrenorului din Namo și a făcut temele înaintea meciului de astăzi.| Antrenorul lui Dinamo și-a făcut temele înaintea meciului de astăzi.
bas_rnd3_082.wav| Nu este o zi ușoară pentru mine.| Nu este o zi ușoară pentru mine.
bas_rnd3_083.wav| Abar nu aveam ce face Jean acolo.| A barma aveam ce face Jean acolo.
bas_rnd3_084.wav| Nu-mi pot imagina viata fără animale.| Nu-mi pot imagina viata fără animale.
bas_rnd3_085.wav| Bujar Nișani, precedentul ministru de Interne, a primit portofoliu de la justiții.| Bujar Nisanii, precedentul ministru de Interne, a primit portofoliu de la justiție.
bas_rnd3_086.wav| N-o ierte nimeni.| Noi ar pe nimeni.
bas_rnd3_087.wav| Aceștia s-au aflat pe boulevardul Revoluția din Decembrie.| Aceștia s-au aflat pe Bulevardul Revoluția din Decembrie.
bas_rnd3_088.wav| Acțiunea s-a desfășurat cu restricții de circulație cu filtru selectiv.| Acțiunea s-a desfășurat cu restricții de circulație cu filtru selectiv.
bas_rnd3_089.wav| și să-l cânte fără greșeală.| și să-l cânte fără greșeală.
bas_rnd3_090.wav| Timpul a consumat ce era de consumat.| timp a consumat ce era de consumat.
bas_rnd3_091.wav| S-a dispus neîncetarea urmăririi penale pentru că tânăraș a retras plângerea.| S-a dispus neîncetearea urmării penale pentru că tânărașul a retras plângerea.
bas_rnd3_092.wav| Nu era obligatoriu sa faca asta.| Nu era obligatoriu să fac asta.
bas_rnd3_093.wav| Pe noi criza nu ne-a atins în 2008.| Pe noi criza nu ne-a atins în 2008.
bas_rnd3_094.wav| Doris este patiseria bine cunoscută de sibiene așezată în viața mică.| Doris este patiseria bine cunoscută de Sibiene așezată în viața mică.
bas_rnd3_095.wav| Chiria medie este de 10 euro pe metru pătrat plus TVA.| Chiria medie este de 10 euro pe metru potrat plus TVA.
bas_rnd3_096.wav| Am citit din creațiile noastre acolo.| am citit din creațile noastre acolo.
bas_rnd3_097.wav| În autoturism se afla o familie, mama, tata și doi adolescente.| În autoturism se afla o familie, mama, tata și doi adolescenti.
bas_rnd3_098.wav| Dacă mai erau 3 minute, poate egal am.| Dacă mai era 3 minute, poate e gala.
bas_rnd3_099.wav| Nu știu, poate le dau altceva să mănânce aglumite antrenorul unirii.| Nu știu, poate le dau altceva să mănânce aglumita între norul urnirii.
bas_rnd3_100.wav| Copilul a fost transportat la Aspitalul Județean Brasov pentru un grijir de specialitate.| Copilul a fost transportat la Spitalul Județean Brasov pentru un grijel de specialitate.
bas_rnd3_101.wav| Când era foarte mic, însă nu obișnuia să scrie versuri.| Când era foarte mic, însă nu obișnea să scrie versuri.
bas_rnd3_102.wav| și alte colaborări vei avea pe viitor.| Ce alte colaborări vei avea pe viitor?
bas_rnd3_103.wav| Robert Klein a fost în Junghia Dominică seara în jurul orei 2.| Robert Klein a fost înjundiat domenica seara în jurul orei 2.
bas_rnd3_104.wav| Eu doar l-am împins pe primar.| Eu doar l-am împins pe primar.
bas_rnd3_105.wav| Cum va alegea-ti victimele?| Cum va alegeați victimele?
bas_rnd3_106.wav| Pe una din aceste bucăți au găsit reprezentate mai multe animale fugind.| Pe una din aceste bucăți au găsit reprezentate mai multe animale fugind.
bas_rnd3_107.wav| Sâmbătă-noaptea se va circulă însă pe o singură bandă.| Sâmbătă noaptea se va circulă însă pe o singură bandă.
bas_rnd3_108.wav| Am mers în jos.| Am mers în joc!
bas_rnd3_109.wav| Universitățile noastre nu au în vedere un asemenea aspect.| Universitățile noastre nu au în vedere un asemenea aspect.
bas_rnd3_110.wav| Echipa elevii a concurat în trei probe.| Echipa eleve a concurat în trei probe.
bas_rnd3_111.wav| Procurorii îi bănuiesc, însă, și de alte 20 de spargete.| Procurorii îi bănuiesc însă și de alte 20 de spargeri.
bas_rnd3_112.wav| În acest an, doi și-au pierdut serviciu din acest motiv.| În acest an, doi și-au pierdut serviciul din acest motiv.
bas_rnd3_113.wav| dar cu toate acestea i-am zis sa vorbeasca.| dar cu toate acestea i-am zis să vorbească.
bas_rnd3_114.wav| Nu avem decât varianta victoriei.| nu avem decât varianta victoriei.
bas_rnd3_115.wav| Cântăm împreună, danseam și râdem cât putem de mult.| Cântăm împreună, dațăm și rudem cât putem de mult.
bas_rnd3_116.wav| Sunt probleme cu banii, însă nu trebuie să facem atât acase.| Sunt probleme cu banii, însă nu trebuie să facem atât acas.
bas_rnd3_117.wav| Viața mea a fost o luptă pentru a face bine oamenilor.| Viața mea a fost o luptă pentru a face bine oamenilor.
bas_rnd3_118.wav| De altfel am cingit copii.| De altfel am cinci copii.
bas_rnd3_119.wav| Lui Marius noi place să fie mintit.| Lui Marius nu îi place să fie mințit.
bas_rnd3_120.wav| în centrul ei situația din Statele Unite ale Americii.| în centrul ei situația din Statele Unite ale Americii.
bas_rnd3_121.wav| Automobilele și ambarcațiunile oferite cadău de către dezvoltatori nu conving clienții.| Automobilele și ambarcațiunile oferite cadău de către dezvoltatori nu conving clienții.
bas_rnd3_122.wav| Chiar ieri mi-a scris o prietenă din Anglia.| Chiar ieri mi-a scris o prietenă din Anglia.
bas_rnd3_123.wav| Era foarte interesat de menu-ul din acea seară, își amintește Doherty.| Era foarte interesat de menu-ul din acea seară și amintește Doherty.
bas_rnd3_124.wav| Este un match fundamental, jucăm împotriva cele mai dificile echipe din grupă.| Este un match fundamental, jucăm împotriva cele mai dificile echipe din grupă.
bas_rnd3_125.wav| Pentru aceste zona, universitatea are ca obiectiv să ajungă în final la competiției.| Pentru acest sezon, universitatea are ca obiectiv să ajungă în finala competiției.
bas_rnd3_126.wav| Documentația tehnică în vedere a obținerii acordului de mediu a fost deja depusă.| Documentația tehnică în vedere a obținerii acordului de mediu a fost deja depusă.
bas_rnd3_127.wav| 8.00| Opt.00
bas_rnd3_128.wav| Îmi plac foarte mult tehnicile de sold.| Îmi plac foarte mult tehnicile de shold.
bas_rnd3_129.wav| Au fost controlați 87 de operatori economici.| Au fost controlați 87 de operatori economii.
bas_rnd3_130.wav| Pandii la pauza s-a intamplat tot.| Cu andii la pauze s-a întâmplat tot.
bas_rnd3_131.wav| Pentru a fi mai operativ, unii au împărțit rândurile cu părinții.| Pentru a fi mai operativ, unii au împărțit rândurile cu părinții.
bas_rnd3_132.wav| Drogurile proveneau din Olanda și erau ascunse într-o combină muzicală veche.| Drogurile proveneau din Olanda și erau ascunse într-o combina muzicală veche.
bas_rnd3_133.wav| Viitorul era promitător, dar am fost demis pe nedrept.| Viitorul era promitător, dar am fost demis pe nedreb.
bas_rnd3_134.wav| Dar viața naște viață.| Dar viața naște viață.
bas_rnd3_135.wav| Nu știu cine are dreptate sau nu.| Nu știu cine are dreptate sau nu.
bas_rnd3_136.wav| Condesc sa intelez cu cei de la Dynamo.| Când descu s-a înțeles cu cei de la dinamul.
bas_rnd3_137.wav| Echipa a arătat acel spirit care ne-a făcut să câștigăm campionatul.| Echipa a arătat acel spirit care ne-a făcut să câștigăm campionatul.
bas_rnd3_138.wav| ori mi s-apără scandalos.| ori mi s-apără o scandalot.
bas_rnd3_139.wav| Stilul baroc este evidențiat de elementele structurale.| Stirul barochi este evidențiat de elementele structurale.
bas_rnd3_140.wav| au spus rudele în pușcatul lui.| au spus rudele în pușcatul lui.
bas_rnd3_141.wav| fuziunea pământurilor a subliniat cea mai importantă bază agroalimentară Terra.| cu ziunea pământurilor a subliniat cea mai importantă baza agroalimentară Terra.
bas_rnd3_142.wav| Regret că nu am fost lângă el la operație.| Regret că nu am fost lângă el la operație.
bas_rnd3_143.wav| dar nu în industrie auto.| dar nu o industrie auto.
bas_rnd3_144.wav| După deosebire de anii precedenți, nu s-au mai registrat cazuri de scar latină.| După deosebire de anii precedenți, nu s-au mai înregistrat cazuri de scarlatină.
bas_rnd3_145.wav| Femeile sunt la parteri, iar barbatii au etajele 1 si 2.| Femeile sunt la parter, iar bărbații au etajele 1 și 2.
bas_rnd3_146.wav| Senatori liberali din cehia vor contesta tratatul de la curtea constituțională.| Senatori liberali din Cehia vor contesta tratatul de la Curtea Constituzională.
bas_rnd3_147.wav| După ansamblul meciului totuși cred că meritam victoria.| După ansamblul merciului totuși cred că meritam victoria.
bas_rnd3_148.wav| Cu toate bulbele noastre în defensivă, am băgat regulamentar mingea în plasă.| Cu toate bulbele noastre în defensivă, am băgat regulamentar mingea în plasă.
bas_rnd3_149.wav| Ocupația nouă îi ajută însă să scadă cheltuielile cu mâncarea.| Ocupația nouă îi ajută însă să scadă cheltuielile cu mâncarea.
bas_rnd3_150.wav| Pațiul verde din sensul giratoriu.| Spatiu al verde din senso giratoriu.
bas_rnd3_151.wav| Suntem la a patre ediții în Baia Mare.| Suntem la a patra ediție în baia mare.
bas_rnd3_152.wav| Porterii ne așteptau cu floricele de părunt proaspăt făcute și ceai cald.| Porterii ne așteptau cu floricele de porumb proaspăt făcute și ceai cald.
bas_rnd3_153.wav| Nu pot concepi o viata treita cu indiferenta.| Nu pot concepi o viata traita cu indiferenta.
bas_rnd3_154.wav| Ulterior din banca, banii erau ridicati de alte persoane.| Ulterior din bancă, banii erau ridicati de alte persoane.
bas_rnd3_155.wav| Prietenele mele cele mai bune de aici sunt un guraice.| Prietenele mele cele mai bune de aici sunt în Guraice.
bas_rnd3_156.wav| Nu aveau ei cum sa intre pe stadion chiar daca vroiau.| Nu aveau ei cum sa intre pe stadion chiar daca vroiau.
bas_rnd3_157.wav| și doi ani mai târziu, când au adăugat complexului un grup sanitar.| și 2 ani mai târziu, când au adăugat complexului un grup sanitar.
bas_rnd3_158.wav| După supracazări, aproape toți studenții noștri i-au prins un loc în cămin.| După supracazări, aproape toți studenții noștri i-au prins un loc în câmin.
bas_rnd3_159.wav| Accesul publicului este gratuit cu posibilitatea parcării autoturismelor în zonă.| Accesul publicul este gratuit cu posibilitatea parcării autoturismelor în zonă.
bas_rnd3_160.wav| Irimescu și Nicola au fost foarte buni.| Irimescu și Nicola au fost foarte buni.
bas_rnd3_161.wav| Sunt mulțumit că Brown a reușit rezultate impresionante.| Sunt mulțumit că Brown a reușit rezultate impresionante.
bas_rnd3_162.wav| Ulterior, investigația a fost extinsă pentru a include întreg grupul american Google.| Ulterior, investigația a fost extinsă pentru a include întreg grupul american Google.
bas_rnd3_163.wav| Regulile NBA sunt foarte stricte în ceea ce privește investițiile străine.| Regulile NBA sunt foarte stricte în ceea ce privește investițiile străine.
bas_rnd3_164.wav| Trăim într-o sărăgie intelectuală în favoarea goanei materialiste.| Trăim într-o sărăcie intelectuală în favarea goanei materialiste.
bas_rnd3_165.wav| ei au realizat un cilindru care conține umburete.| iar realizat un cilindru care conține umburete.
bas_rnd3_166.wav| Odată automatizate stațiile electrice de transformare vor fi conduce de la distanță.| Odată automatizate stațiile electrice de transformare vor fi conduse de la distanță.
bas_rnd3_167.wav| Întâlnirea asemănătoare au avut loc la Washington și Melbourne.| Întâlnirea asemănatoare a avut loc la Washington și Melbourne.
bas_rnd3_168.wav| a început să devină enervant, dar e de înțeles.| a început să devină enervant, dar e de înțeles.
bas_rnd3_169.wav| Mașina pornește din baia mare spre sighet prin pasul gutui.| Mașina pornește din baia mare spre siget prin pasul gutui.
bas_rnd3_170.wav| În continuare, politiștii acționează pentru prinderea lui.| În continuare, polițiștii acționează pentru prinderea lui.
bas_rnd3_171.wav| Tatăl meu nu a făcut nici o presiune.| Tatăl meu nu a făcut nici o presiune.
bas_rnd3_172.wav| De asemenea, la debut s-a aflat si fundasul valinastase.| De asemenea, la debut s-a aflat si fundasul valinastastei.
bas_rnd3_173.wav| Cei 3 tineri sunt arrestati pentru 24 de ore preventiv.| Cei trei tineri sunt arrestati pentru 24 de ore preventiv.
bas_rnd3_174.wav| M-au luat cu forța și nu mi-au dat decât apă.| M-au luat cu forța și nu mi-au dat decât apă.
bas_rnd3_175.wav| Trebuie și să știu să fac de toate.| Trebuie să știu să fac de toate.
bas_rnd3_176.wav| când tărește doar 48 kg.| Când tărește doar 48 kg.
bas_rnd3_177.wav| Arcelor mital galati ancheatu-n parteneriat cu AHD.| arcelor mital galati a încheiat un parteneriat cu AHG.
bas_rnd3_178.wav| Grappa era semnalizata iar masina apar tine firmei Next Taxi.| Gruapa era semnalizata iar masina apar tine firmei Next Taxi.
bas_rnd3_179.wav| Citroen m-a contactat săptămâna trecută pentru a-mi oferi un angajament.| Citroen m-a contactat săptămâna trecută pentru a-mi oferi un angajament.
bas_rnd3_180.wav| Ne așteptam ca acest lucru să fie cumva sofisticat.| Ne așteptam ca acest lucru să fie cumva sofisticat.
bas_rnd3_181.wav| Iubesc plimbarile la munte si weekendurile libere.| Iubesc plimbariile la munte și weekendurile libere.
bas_rnd3_182.wav| Nu pot să le uit pe astea niciodată.| Nu pot să le uit pe astea niciodată.
bas_rnd3_183.wav| Pe deasupra, el se confrontă și cu răutățile și respingerea celorlalți copii.| Pe deasupra, el se confrontă și cu răutățile și respingerea celorlalți copii.
bas_rnd3_184.wav| George Michel revine pe gazon dupa o pauza de 6 luni.| George Michel revine pe gazon după o pauză de 6 luni.
bas_rnd3_185.wav| Pe alții am angajat după ce am văzut DVD-uri cu reprezentații.| Pe alții am angajat după ce am văzut DVD-uri cu reprezentații.
bas_rnd3_186.wav| Ce i-a plăcut sau nu la echipă?| Ce i-a plăcut sau nu la echipă?
bas_rnd3_187.wav| Norvegianul i-a remarcat pe Argentinienii CFR-ului sublinind ca acestia pot face diferenta.| Norvegianul i-a remarcat pe Argentinienii CFR-ului sublinind că aceștia pot face diferența.
bas_rnd3_188.wav| Acum n-ai de unde face banul.| Acum n-ai de unde face banul.
bas_rnd3_189.wav| în foarte multe.| în foarte multe.
bas_rnd3_190.wav| Nu pot fi vandute pentru ca pretul ar fi unul foarte mare.| Nu pot fi vandute pentru ca pretul ar fi unul foarte mare.
bas_rnd3_191.wav| Nu-mi place răudate și prostia.| Nu-mi place răudate și prostia.
bas_rnd3_192.wav| Cultivă porum și greu și începe să vâneze.| Cultivă porum și greu și începe să vâneze.
bas_rnd3_193.wav| Se poate să fi fost fauli, dar doar arbitrul știe.| Se poate să fi fost fauli, dar doar arbitrul știe.
bas_rnd3_194.wav| Dacă nava se oprește în larg, delfinii se sperie și pleacă.| Dacă nava se oprește în larg, delfinii se sperie și pleacă.
bas_rnd3_195.wav| Șoferița va fi cercetată numai pentru conducere sub influența băuturilor alcoolice.| şoferiţa va fi cercetată numai pentru conducere sub influenţa băuturilor alcoolice.
bas_rnd3_196.wav| Fie rețeta de când era doar o copilă.| Fie recetă de când era doar o copilă.
bas_rnd3_197.wav| 35 ani fără ocupație din localitate.| 35 ani fără ocupație din localitate.
bas_rnd3_198.wav| 5467 euro| 5467 euro
bas_rnd3_199.wav| Am găsit o chirie, tot pe Iuliu Maniu, dar merge foarte prost.| Am găsit o chirie, tot pe Iuliu Maniou, dar merge foarte prost.
bas_rnd3_200.wav| Am fost și la Roland Garros.| Am fost și la Roland Garros.
bas_rnd3_201.wav| El coboară din mașină și da actelei inclusiv ale șoferului la control.| El coboară din mașina și da actele inclusiv ale șoferului la control.
bas_rnd3_202.wav| dădea apoi comest celorlalti complici de fabricare a cardurilor false.| Dădea apoi comezi celorlalți complici de fabricare a cardurilor false.
bas_rnd3_203.wav| Este 4 dimineața și sunt minus 20 de grade Celsius.| Este patru dimineața și sunt minus 20 de grade Celsius.
bas_rnd3_204.wav| De asemenea vom lucra si la regulamentul de ordine.| De asemenea vom lucra si la regulamentul de ordine.
bas_rnd3_205.wav| Conductorul nu a observat la timp semnalul care interdicea accesul pe linie.| Conductorul nu a observat la timp semnalul care interdicea accesul pe linie.
bas_rnd3_206.wav| iar nici hai să nu ne grabim.| Ianiș, hai să nu ne grabim!
bas_rnd3_207.wav| Iranul face în mod regulat exerciții militare și anunță teste de armament.| Iranul face în mod regulat exerciții militare și anunță teste de armament.
bas_rnd3_208.wav| Eu le fac sa te tina 50 de ani.| Eu le fac sa te tina 50 de ani.
bas_rnd3_209.wav| Tot ce este verde.| Tot ce este verde.
bas_rnd3_210.wav| Un erar putea primi anul acesta aproximativ 2 milioane de euro.| Unirea ar putea primi anul acesta aproximativ 2 milioane de euro.
bas_rnd3_211.wav| Sincer vorbind, nu putem da acum pronosticuri.| Sincer vorbind, nu putem da acum pronosticuri.
bas_rnd3_212.wav| De aceea, specialiștii recomandă schimbarea periodică a dusului.| De aceea, specialiștii recomandă schimbarea periodică a dușului.
bas_rnd3_213.wav| De aici până la vreo lege e cale lungă.| De aici până la vreo lege e cale lungă.
bas_rnd3_214.wav| Nu sunt supărat pe Mihai.| Nu sunt supărat pe Mihai.
bas_rnd3_215.wav| Nu vreau să comentez reacția suporterilor la adresa mea.| Nu vreau să comentez reacția suporterilor la adresa mea.
bas_rnd3_216.wav| mi-am cumparat pamant si mi-am facut o gradina.| Mi-am cumpărat pământ și mi-am făcut o grădină.
bas_rnd3_217.wav| Majoritatea sunt copii din mediul rural și frecventează cursurile gimnaziale.| Majoritatea sunt copii din mediul rural și frecventează cursurile gimnaziale.
bas_rnd3_218.wav| În plus, nu îngrașă.| În plus, nu îngrașă.
bas_rnd3_219.wav| Și așa mai trebuie renovate că sunt unele care arată tare rău.| Și așa mai trebuie renovate că sunt unele care arată tare rău.
bas_rnd3_220.wav| După slujbă, familia se adună în jurul mesei.| După slujbă, familia se adună în jurul mesei.
bas_rnd3_221.wav| Salile de clasă au fost curățate și dezinfectate.| Salile de clasă au fost curățate și dezinfectate.
bas_rnd3_222.wav| Cât de mari sunt indemnizațiile românilor care au lucrat legal în străinătate?| Cât de mari sunt indemnizațiile romanilor care au lucrat legal în străinătate?
bas_rnd3_223.wav| Nu stiu ce a apreciat Gigi Beckalii la mine, nu l-am intrebat.| Nu stiu ce a apreciat Gigi Beckali la mine, nu l-am intrebat.
bas_rnd3_224.wav| Acum raportul este schimbat.| Acum raportul este schimbat.
bas_rnd3_225.wav| Din acest motiv au decis să aleagă varianta cea mai ieftină.| Din acest motiv au decis să aleagă varianta cea mai ieftină.
bas_rnd3_226.wav| Nu reușim să ne facem glicemia prea des din păcate.| Nu reușim să ne facem licemia prea des din păcate.
bas_rnd3_227.wav| Eu sunt de modă veche din acest punct de vedere și conservatoristă.| Eu sunt de modă veche din acest punct de vedere și conservatoristă.
bas_rnd3_228.wav| Așa nu va fi nicio problemă dacă nu vii la cursuri.| Așa nu va fi nici o problemă dacă nu vin la cursuri.
bas_rnd3_229.wav| Ecuador și Columbia vor avea primul contact diplomatic.| Ecuadorul și Columbia vor avea primul contact diplomatic.
bas_rnd3_230.wav| Pe vremea mea, ii bateam mai mereu pe rapidis la Craiova.| Pe vremea mea, îi bătea mai mereu pe rapidici la Craiova.
bas_rnd3_231.wav| Am tras în legitimă apărare.| Am tras în legitimă apărare.
bas_rnd3_232.wav| Am fost profund impresionat de promovarea mierii ca produs autochton.| Am fost profund impresionat de promovarea mierii ca produs autofton.
bas_rnd3_233.wav| Aveam chiar și clase de 50 de elevi.| Aveam chiar și clase de 50 de elevi.
bas_rnd3_234.wav| Aceasta povestește și cum a ajuns în situația aceasta.| Aceasta povestește și cum a ajuns în situația asta.
bas_rnd3_235.wav| Suma nu include salari ci doar drepturi conferite prin legi speciale.| Tuma nu include salarii, ci doar drepturi conferite prin legi speciale.
bas_rnd3_236.wav| Vom face tot posibilul să recuperăm.| Vă face tot posibil să recuperăm.
bas_rnd3_237.wav| Cercetările vizează de asemenea rețete liberate pentru bolnavi de cancer.| Cercetările vizează de asemenea rețete liberate pentru bolnav de cancer.
bas_rnd3_238.wav| Tiu că suntem zburdalnici în trafic reșim și noi.| Eu că suntem zburdanici în trafic, reșim și noi.
bas_rnd3_239.wav| După părerea mea, a fost faul la portar 100%.| După părerea mea, a fost faul la a portar sută a sută.
bas_rnd3_240.wav| Harry este în vârstă de 20 de ani.| Haris în vârstă de 20 ani.
bas_rnd3_241.wav| Vom înainta o cerere de finanțare pentru a atrage fonduri europene.| Vom înaintea o cerere de finanțare pentru a atrage fonduri europene.
bas_rnd3_242.wav| Mansarderele, blocurilor și parterele au fost cumpărate.| Mazadele blocurilor și parterele au fost cumpărate.
bas_rnd3_243.wav| A venit randul lui Viziru să loviască.| A venit rândul lui vizirul Saloveasca.
bas_rnd3_244.wav| Am aflat abia acum, după ce am văzut înregistrarea.| Am aflat abia acum după ce am văzut înregistrarea.
bas_rnd3_245.wav| Diseară e mare petrecere.| Disioară e mare petrecere.
bas_rnd3_246.wav| Eu nu am deosebit.| Eu nu am de-o să ebit.
bas_rnd3_247.wav| Asta dacă vor să se simtă bine.| Asta dacă vor să se simță bine.
bas_rnd3_248.wav| Noi cerem fotbalistilor să fie serios și pozitiv.| Noi cerem forbalistilor să fie seriosi și pozitivi.
bas_rnd3_249.wav| Toți jucătorii de la echipă lucrează la finalizare.| Tot jucătorii de la echipă lucrează la finalizare.
bas_rnd3_250.wav| Prejudiciul a fost recuperat.| Prejudiciul a fost recuperat.
bas_rnd3_251.wav| Despărțirea de Andreea Pătrașcu l-a dat peste cap pe cabral.| Despărțirea de Andreea Pătrașcu l-a dat peste cap pe cabral.
bas_rnd3_252.wav| Fenerbahce este o echipă care luptă în fiecare sezon pe toate fronturile.| Fenerbahce este o echipă care luptă în fiecare sezon pe toate fronturile.
bas_rnd3_253.wav| Care-i problema a declarat senatorul de Ialomiţa Maria Petre?| Care-i problema a declarat senatorul de Ialomița Maria Petre?
bas_rnd3_254.wav| Apoi, la doar un minut, ceahlăul a beneficiat și de un penaltic.| Apoi, la doar un minut, cea hlăulă a beneficiat și de un penaltic.
bas_rnd3_255.wav| Cele două familii sunt în conflict de mai multă vreme.| Cele două familii sunt în conflict de mai multă vreme.
bas_rnd3_256.wav| Sunt la curent cu tot ce se intampla in Romania.| Sunt la curent cu tot ce se întâmplă în România.
bas_rnd3_257.wav| Reabilitarea trebuie sa fie finalizata peste 2 luni.| Reabilitarea trebuie să fie finalizată peste două luni.
bas_rnd3_258.wav| Marius s-a adăugat că nu-i plac deloc melodirile rock și niștele novelele.| Mari s-a adăugat că nu-i plac deloc melodiile rock și nici telenovelele.
bas_rnd3_259.wav| Pe mine m-a costat 400 de euro.| Pe mine m-a costat 400 de euro.
bas_rnd3_260.wav| Pe mulți noi interesează să apară la TV.| Pe noi nu-mi interesează să apară la TV.
bas_rnd3_261.wav| În total este vorba despre aproximativ 60 000 de lei.| În total este vorba despre aproximativ 60 000 de lei.
bas_rnd3_262.wav| M-am îndrăgostit de ele, a spus piersic despre melodile lui Agnus.| M-am îndrăgostit de ele, a spus piersic despre melodile lui Iag.
bas_rnd3_263.wav| deocamdată din constațările pe care le-am făcut.| deocamdată din constațările pe care le-am făcut.
bas_rnd3_264.wav| Am adoptat un stil de viață naturist, am eliminat până și carnea.| Am adoptat un stil de viață naturist, am eliminat până și carnea.
bas_rnd3_265.wav| De aceea spun ca schimbariile sunt fundamentale.| De aceea spun că schimbările sunt fundamentale.
bas_rnd3_266.wav| Instanța a stabilit pentru data de 13 octombrie următorul termen de judecată.| Instanța a stabilit pentru data de 13 octombrie următorul termen de judecată.
bas_rnd3_267.wav| Vom face din ce in ce mai multe razii.| Vom face din ce în ce mai multe razii.
bas_rnd3_268.wav| Mi-ar fi placut sa joc aici finala.| Mi-ar fi placut sa joc aici finala.
bas_rnd3_269.wav| se lasă pozat și răsfățat.| Se lasă pozat și răsfățat.
bas_rnd3_270.wav| Această măsură vă aduce și la verificare activității instructorilor.| Această măsură va duce și la verificare activității instructorilor.
bas_rnd3_271.wav| Este vorba de un sistem de climatizare, arhitectură electronică și suspensii inovatoare.| Este vorba de un sistem de climatizare, arhitectură electronică și suspensii inovatoare.
bas_rnd3_272.wav| Este vorba de brazilienii Leandro da Silva și de Afonso Alves Martins.| Este vorba de brazilienii Leandro da Silva și de Afonso Alves Martins.
bas_rnd3_273.wav| Nu-mi place minciuna si grandomania.| Nu-mi place minciuna si grandomania.
bas_rnd3_274.wav| Poluatorul plătește și pe cheltuiala lui se vor executa lucrările de depoluare.| Poluatorul plătește și pe chelpiala lui se vor executa lucrările de depoluare.
bas_rnd3_275.wav| a luat insa cateva masuri din mers si a continuat investitiile incepute.| a luat însă câteva măsuri din mers și a continuat investițiile începute.
bas_rnd3_276.wav| Aceștia au suferit arsuri ușoare la mâin față și cap.| Aceștia au suferit arsuriușoare la măini, față și cap.
bas_rnd3_277.wav| Nu există niciun dubiu.| Nu există niciun dubiu.
bas_rnd3_278.wav| și mi-a plăcut foarte tare.| și mi-a plăcut foarte tare.
bas_rnd3_279.wav| Problema cu Sergiu Toader este una personala.| Problema cu Sergiu Toader este una personala.
bas_rnd3_280.wav| Vinul spuman se produce pe baza acelorași tehnologii folosite și la șampanie.| Vinul spuman se produce pe baza acelorași tehnologii folosite și la șampanie.
bas_rnd3_281.wav| Acum Mădălină a renunțat la hambal și a trecut la catedră.| Acum Madalina a renuntat la hambal si a trecut la catedra.
bas_rnd3_282.wav| Animația cuprinde stradala doar câteva minute după închiderea circulației.| Animația cuprinde strada la doar câteva minute după închiderea circulației.
bas_rnd3_283.wav| Maria Bercea a avut o copilărie nefericită.| Maria Bercea a avut o copilărie nefericită.
bas_rnd3_284.wav| Este foarte mândru de cei care i-au trecut prin mana.| Este foarte mandru de cei care i-au trecut prin mana.
bas_rnd3_285.wav| Zona este foarte greu accesibilă, nu există nici semnal la mobil.| Zona este foarte greu accesibilă, nu există nici semnal la mobil.
bas_rnd3_286.wav| Bătrânii restanțieri spun că datorile sunt mari și pensiile mici.| Bătrânii restanțieri spun că datorile sunt mari și pensiile mici.
bas_rnd3_287.wav| Ambi sunt absolvenți de cursuri medii din promoția 2009.| Ambi sunt absolvenți de cursuri medii din promoția 2009.
bas_rnd3_288.wav| Are rivali puternici în Sua și Turcia.| Are rivali puternici în Soa și Turcia.
bas_rnd3_289.wav| Sper să reușesc să-i mobilizez pe băieți, să-i responsabilizez și să câștigăm.| Sper să reușesc să imobilizez pe băieți, să îi responsabilizez și să câștigăm.
